user,time_stamp,adgroup_id,pid,nonclk,clk
214755,1494225848,17181,430548_1007,1,0
1048237,1494139728,17181,430548_1007,1,0
460330,1494516095,17181,430548_1007,1,0
1022142,1494572745,17181,430548_1007,1,0
1022142,1494394246,17181,430548_1007,1,0
122914,1494306695,17181,430548_1007,1,0
225633,1494140455,17181,430548_1007,1,0
1022142,1494217574,17181,430548_1007,0,1
125795,1494159335,17181,430548_1007,1,0
480805,1494235296,17181,430548_1007,1,0
287601,1494289300,17181,430548_1007,1,0
122914,1494470986,17181,430548_1007,1,0
708509,1494563350,17181,430548_1007,1,0
122273,1494662125,17181,430548_1007,1,0
287046,1494387189,17181,430548_1007,1,0
287046,1494601760,17181,430548_1007,1,0
390031,1494326499,17181,430548_1007,1,0
903257,1494678760,17181,430548_1007,1,0
570250,1494509325,17181,430548_1007,1,0
893513,1494129669,17181,430548_1007,1,0
124279,1494558557,17181,430548_1007,1,0
685916,1494333909,17181,430548_1007,1,0
570250,1494123983,17181,430548_1007,0,1
685916,1494086135,17181,430548_1007,1,0
1031945,1494637700,17181,430548_1007,0,1
287046,1494084811,17181,430548_1007,1,0
293962,1494416130,17181,430548_1007,1,0
222632,1494598218,17181,430548_1007,1,0
1068046,1494170323,17181,430548_1007,1,0
293699,1494055444,17181,430548_1007,1,0
222632,1494161405,17181,430548_1007,0,1
151174,1494158830,17181,430548_1007,1,0
9750,1494167391,17181,430548_1007,1,0
953811,1494340590,17181,430548_1007,1,0
455940,1494065516,17181,430548_1007,1,0
756823,1494554245,17181,430548_1007,1,0
649874,1494510066,17181,430548_1007,1,0
870984,1494469255,17181,430548_1007,1,0
117549,1494569169,17181,430548_1007,1,0
520014,1494115785,17181,430548_1007,1,0
117549,1494674843,17181,430548_1007,1,0
117549,1494262848,17181,430548_1007,1,0
973654,1494601079,17181,430548_1007,1,0
585344,1494548025,17181,430539_1007,1,0
364359,1494227763,17181,430548_1007,1,0
9750,1494343878,17181,430548_1007,1,0
264466,1494635684,17181,430548_1007,1,0
38133,1494301880,17181,430548_1007,1,0
870984,1494318291,17181,430548_1007,1,0
103689,1494388176,17181,430548_1007,1,0
870984,1494063815,17181,430548_1007,1,0
870984,1494648186,17181,430548_1007,1,0
622501,1494419585,17181,430548_1007,1,0
681133,1494220730,17181,430548_1007,1,0
533532,1494335725,17181,430548_1007,1,0
131895,1494338539,17181,430548_1007,1,0
103689,1494166378,17181,430548_1007,1,0
103689,1494136770,17181,430548_1007,1,0
533532,1494556349,17181,430548_1007,1,0
300754,1494063200,17181,430548_1007,1,0
153052,1494077157,17181,430548_1007,1,0
300248,1494158329,17181,430548_1007,1,0
185881,1494308105,17181,430548_1007,1,0
533532,1494155780,17181,430548_1007,1,0
960637,1494343293,17181,430548_1007,0,1
615851,1494143182,17181,430548_1007,1,0
407272,1494684000,17181,430548_1007,1,0
637807,1494406785,17181,430548_1007,1,0
960637,1494504133,17181,430548_1007,1,0
640786,1494547548,17181,430548_1007,1,0
816397,1494253483,17181,430548_1007,1,0
960637,1494658681,17181,430548_1007,0,1
816397,1494427524,17181,430548_1007,1,0
861005,1494065595,17181,430548_1007,1,0
816397,1494390131,17181,430548_1007,1,0
816397,1494315760,17181,430548_1007,1,0
556107,1494165210,17181,430548_1007,1,0
816397,1494083264,17181,430548_1007,1,0
275994,1494216215,17181,430548_1007,1,0
816397,1494651609,17181,430548_1007,1,0
816397,1494549556,17181,430548_1007,1,0
599917,1494335857,17181,430548_1007,1,0
849844,1494038815,17181,430548_1007,1,0
849844,1494599020,17181,430548_1007,1,0
88983,1494330662,17181,430548_1007,1,0
284811,1494030763,17181,430548_1007,1,0
268469,1494157560,17181,430548_1007,1,0
996185,1494162676,17181,430539_1007,1,0
191227,1494066055,17181,430539_1007,1,0
468984,1494554634,17181,430548_1007,1,0
468984,1494042102,17181,430548_1007,1,0
363932,1494595866,17181,430548_1007,1,0
412553,1494401397,17181,430548_1007,1,0
824112,1494243430,17181,430548_1007,1,0
667225,1494163011,17181,430548_1007,1,0
408342,1494335653,17181,430539_1007,1,0
997161,1494512955,17181,430548_1007,1,0
84502,1494494938,17181,430548_1007,1,0
997161,1494030671,17181,430548_1007,1,0
39108,1494075141,17181,430539_1007,1,0
279430,1494514093,17181,430548_1007,1,0
35892,1494201918,17181,430548_1007,1,0
459133,1494258397,17181,430548_1007,1,0
910279,1494338313,17181,430548_1007,1,0
347763,1494164536,17181,430539_1007,1,0
347763,1494142555,17181,430539_1007,1,0
563813,1494428709,17181,430539_1007,1,0
347763,1494041788,17181,430539_1007,1,0
982918,1494249763,17181,430548_1007,1,0
347781,1494148758,17181,430548_1007,1,0
1039586,1494426834,17181,430548_1007,1,0
595838,1494317530,17181,430548_1007,1,0
516628,1494136398,17181,430548_1007,1,0
339825,1494068117,17181,430548_1007,1,0
516628,1494547222,17181,430548_1007,0,1
714381,1494485015,17181,430548_1007,1,0
516628,1494332177,17181,430548_1007,1,0
457435,1494425038,17181,430539_1007,1,0
714381,1494138251,17181,430548_1007,1,0
714381,1494081964,17181,430548_1007,1,0
714381,1494299622,17181,430548_1007,1,0
714381,1494391719,17181,430548_1007,1,0
1074977,1494255968,17181,430548_1007,1,0
1074977,1494311088,17181,430548_1007,1,0
922110,1494384875,17181,430548_1007,1,0
945325,1494242315,17181,430548_1007,1,0
714381,1494217118,17181,430548_1007,1,0
817666,1494686745,17181,430548_1007,1,0
817666,1494164181,17181,430548_1007,1,0
817666,1494481888,17181,430548_1007,1,0
31727,1494685308,17181,430548_1007,1,0
49619,1494245813,17181,430548_1007,1,0
943628,1494138652,17181,430548_1007,1,0
523903,1494550338,17181,430548_1007,1,0
743391,1494054494,17181,430548_1007,1,0
994942,1494509409,17181,430548_1007,1,0
1022140,1494256295,17181,430548_1007,1,0
335815,1494340645,17181,430548_1007,1,0
550313,1494125022,17181,430539_1007,1,0
836584,1494170277,17181,430548_1007,0,1
335815,1494642029,17181,430548_1007,1,0
505593,1494034048,17181,430548_1007,1,0
505593,1494254867,17181,430548_1007,1,0
505593,1494428603,17181,430548_1007,1,0
24043,1494051207,17181,430548_1007,1,0
379001,1494136108,17181,430548_1007,1,0
379001,1494329382,17181,430548_1007,1,0
1129082,1494049340,17181,430548_1007,1,0
918397,1494465204,17181,430548_1007,1,0
336243,1494640445,17181,430548_1007,1,0
211431,1494681373,17181,430548_1007,1,0
211431,1494146608,17181,430548_1007,1,0
211431,1494498702,17181,430548_1007,1,0
612018,1494465761,17181,430548_1007,1,0
686458,1494070494,17181,430548_1007,1,0
69747,1494236685,17181,430548_1007,1,0
937602,1494416381,17181,430548_1007,1,0
937602,1494044975,17181,430548_1007,1,0
952045,1494673696,17181,430548_1007,1,0
188678,1494470143,17181,430548_1007,0,1
952045,1494115544,17181,430548_1007,1,0
480617,1494514694,17181,430548_1007,1,0
952045,1494490342,17181,430548_1007,1,0
952045,1494298084,17181,430548_1007,1,0
758105,1494508404,17181,430548_1007,1,0
758105,1494313157,17181,430548_1007,1,0
458279,1494329159,17181,430548_1007,1,0
458279,1494400486,17181,430548_1007,1,0
536701,1494065502,17181,430548_1007,1,0
31558,1494308010,17181,430548_1007,1,0
536701,1494495391,17181,430548_1007,1,0
251492,1494393290,17181,430548_1007,1,0
842547,1494331215,17181,430548_1007,1,0
842547,1494049770,17181,430548_1007,1,0
92828,1494230554,17181,430548_1007,1,0
546685,1494590368,17181,430548_1007,1,0
546685,1494422933,17181,430548_1007,1,0
31938,1494166814,17181,430548_1007,1,0
508334,1494428766,17181,430548_1007,1,0
546685,1494219895,17181,430548_1007,1,0
546685,1494045066,17181,430548_1007,1,0
736447,1494514180,17181,430548_1007,1,0
818698,1494046689,17181,430548_1007,1,0
818698,1494228699,17181,430548_1007,1,0
195632,1494082299,17181,430548_1007,0,1
818698,1494418491,17181,430548_1007,1,0
440854,1494325013,17181,430548_1007,1,0
440854,1494592198,17181,430548_1007,1,0
945872,1494203764,17181,430548_1007,1,0
321394,1494687322,17181,430548_1007,1,0
75970,1494073795,17181,430548_1007,1,0
373627,1494401842,17181,430548_1007,1,0
862745,1494345029,17181,430548_1007,1,0
862745,1494129104,17181,430548_1007,1,0
158147,1494427067,17181,430548_1007,1,0
5718,1494229055,17181,430548_1007,1,0
492778,1494389423,17181,430548_1007,1,0
492560,1494389855,17181,430548_1007,1,0
231522,1494293374,17181,430548_1007,1,0
5172,1494312280,17181,430548_1007,1,0
5172,1494138420,17181,430548_1007,1,0
686967,1494423764,17181,430548_1007,1,0
1079484,1494084578,17181,430548_1007,1,0
193055,1494561185,17181,430548_1007,1,0
1101335,1494511840,17181,430548_1007,1,0
1101335,1494465282,17181,430548_1007,1,0
1101335,1494165006,17181,430548_1007,1,0
71681,1494345416,17181,430548_1007,1,0
71681,1494041845,17181,430548_1007,0,1
1101335,1494658831,17181,430548_1007,1,0
1101335,1494222891,17181,430548_1007,1,0
656569,1494395658,17181,430548_1007,1,0
532398,1494471111,17181,430548_1007,1,0
1120282,1494254172,17181,430548_1007,1,0
901957,1494246354,17181,430548_1007,1,0
381188,1494062577,17181,430539_1007,1,0
487373,1494674188,17181,430548_1007,1,0
927825,1494208133,17181,430548_1007,1,0
879746,1494137850,17181,430548_1007,1,0
879746,1494664380,17181,430548_1007,1,0
413037,1494498274,17181,430548_1007,1,0
293520,1494228002,17181,430548_1007,1,0
86836,1494343204,17181,430548_1007,1,0
133798,1494383856,17181,430548_1007,1,0
862288,1494119520,17181,430539_1007,1,0
862288,1494291400,17181,430539_1007,1,0
862288,1494221350,17181,430539_1007,1,0
386067,1494136282,17181,430548_1007,1,0
955128,1494553591,17181,430548_1007,0,1
350787,1494573312,17181,430548_1007,1,0
1065681,1494083926,17181,430539_1007,1,0
350787,1494169777,17181,430548_1007,1,0
15920,1494152623,17181,430548_1007,1,0
360829,1494250829,17181,430548_1007,1,0
387932,1494067769,17181,430548_1007,1,0
362798,1494259200,17181,430539_1007,1,0
362798,1494055798,17181,430539_1007,1,0
362798,1494203170,17181,430539_1007,1,0
362798,1494514185,17181,430539_1007,1,0
858946,1494473030,17181,430548_1007,1,0
858946,1494501709,17181,430548_1007,1,0
858946,1494215624,17181,430548_1007,1,0
858946,1494045445,17181,430548_1007,1,0
378051,1494042758,17181,430548_1007,1,0
858946,1494304438,17181,430548_1007,1,0
281624,1494319007,17181,430548_1007,1,0
691882,1494343605,17181,430548_1007,1,0
343138,1494580869,17181,430548_1007,1,0
309449,1494056347,17181,430548_1007,1,0
498002,1494072648,17181,430539_1007,1,0
496560,1494339468,17181,430548_1007,1,0
496560,1494143378,17181,430548_1007,1,0
75970,1494334558,17181,430548_1007,1,0
159998,1494666484,17181,430548_1007,1,0
1057938,1494145333,17181,430548_1007,1,0
967382,1494591377,17181,430548_1007,1,0
664777,1494164713,17181,430539_1007,1,0
66089,1494428679,17181,430548_1007,1,0
435745,1494645359,17181,430548_1007,1,0
981753,1494687941,17181,430548_1007,1,0
528593,1494309517,17181,430548_1007,1,0
752959,1494135290,17181,430539_1007,1,0
528593,1494512850,17181,430548_1007,1,0
284608,1494133169,17181,430548_1007,1,0
273896,1494510120,17181,430548_1007,1,0
273896,1494161271,17181,430548_1007,0,1
321295,1494037166,17181,430548_1007,1,0
396374,1494391320,17181,430548_1007,1,0
656744,1494252225,17181,430539_1007,1,0
759418,1494485858,17181,430548_1007,1,0
305588,1494600448,17181,430548_1007,1,0
275630,1494164432,17181,430548_1007,1,0
723084,1494159116,17181,430548_1007,1,0
723084,1494121188,17181,430548_1007,1,0
935018,1494152487,17181,430548_1007,1,0
228329,1494431275,17181,430548_1007,1,0
655693,1494201727,17181,430548_1007,1,0
997073,1494214943,17181,430548_1007,1,0
253353,1494148774,17181,430548_1007,1,0
305588,1494395770,17181,430548_1007,1,0
997073,1494548552,17181,430548_1007,1,0
759418,1494483630,17181,430548_1007,1,0
248089,1494315315,17181,430548_1007,1,0
409333,1494335325,17181,430548_1007,1,0
268003,1494513685,17181,430548_1007,1,0
382028,1494573960,17181,430539_1007,0,1
1022932,1494251007,17181,430548_1007,1,0
604294,1494160527,17181,430548_1007,1,0
68355,1494214908,17181,430548_1007,1,0
676863,1494686112,17181,430548_1007,1,0
699617,1494165340,17181,430548_1007,0,1
845777,1494673740,17181,430548_1007,1,0
483684,1494411865,17181,430548_1007,1,0
986911,1494642630,17181,430548_1007,1,0
324788,1494228251,17181,430539_1007,1,0
584913,1494202064,17181,430548_1007,1,0
284084,1494159605,17181,430548_1007,1,0
324788,1494424116,17181,430539_1007,1,0
482748,1494075492,17181,430548_1007,1,0
716170,1494509454,17181,430548_1007,1,0
670199,1494321143,17181,430548_1007,1,0
325408,1494687008,17181,430548_1007,1,0
528627,1494476715,17181,430548_1007,1,0
325408,1494140643,17181,430548_1007,1,0
1072124,1494516387,17181,430548_1007,1,0
260092,1494173420,17181,430548_1007,1,0
260092,1494346657,17181,430548_1007,1,0
260092,1494572323,17181,430548_1007,1,0
125706,1494077777,17181,430548_1007,1,0
20044,1494164640,17181,430548_1007,1,0
788614,1494065313,17181,430548_1007,1,0
124118,1494480625,17181,430548_1007,1,0
595105,1494513036,17181,430548_1007,1,0
159589,1494062659,17181,430548_1007,1,0
246931,1494044375,17181,430539_1007,1,0
377530,1494419706,17181,430548_1007,1,0
563867,1494314089,17181,430548_1007,1,0
359780,1494390185,17181,430548_1007,1,0
279565,1494512794,17181,430548_1007,1,0
478917,1494169576,17181,430539_1007,1,0
203260,1494513492,17181,430548_1007,1,0
110154,1494338636,17181,430548_1007,1,0
597839,1494137062,17181,430548_1007,1,0
585795,1494657395,17181,430548_1007,1,0
396755,1494143597,17181,430548_1007,1,0
4175,1494669773,17181,430548_1007,1,0
172988,1494313009,17181,430548_1007,1,0
172988,1494652290,17181,430548_1007,1,0
927159,1494310009,17181,430548_1007,1,0
212170,1494554092,17181,430548_1007,1,0
1010760,1494654788,17181,430548_1007,1,0
866366,1494242249,17181,430548_1007,1,0
927159,1494072823,17181,430548_1007,1,0
1135165,1494670109,17181,430548_1007,1,0
472616,1494643855,17181,430548_1007,1,0
1113851,1494672037,17181,430548_1007,1,0
731655,1494339654,17181,430548_1007,1,0
472616,1494547228,17181,430548_1007,1,0
597839,1494685023,17181,430539_1007,1,0
1064746,1494074324,17181,430548_1007,1,0
112724,1494482252,17181,430548_1007,1,0
1063650,1494474077,17181,430548_1007,1,0
106483,1494387536,17181,430548_1007,1,0
928068,1494510081,17181,430548_1007,1,0
920890,1494491829,17181,430548_1007,1,0
597839,1494334683,17181,430539_1007,1,0
468555,1494511750,17181,430548_1007,0,1
522944,1494569565,17181,430548_1007,1,0
927424,1494493701,17181,430548_1007,1,0
927424,1494147141,17181,430548_1007,1,0
210302,1494241583,17181,430548_1007,1,0
383454,1494299271,17181,430548_1007,1,0
471042,1494266095,17181,430548_1007,1,0
708317,1494206724,17181,430548_1007,1,0
471042,1494313179,17181,430548_1007,1,0
471042,1494144240,17181,430548_1007,1,0
471042,1494513035,17181,430548_1007,1,0
425575,1494054064,17181,430539_1007,1,0
301636,1494304495,17181,430548_1007,1,0
825796,1494078729,17181,430548_1007,1,0
922670,1494039361,17181,430548_1007,1,0
298118,1494208352,17181,430548_1007,1,0
1031337,1494374537,17181,430548_1007,1,0
1056129,1494580593,17181,430548_1007,1,0
918632,1494129649,17181,430539_1007,1,0
1012924,1494169099,17181,430539_1007,1,0
102846,1494430197,17181,430548_1007,0,1
410626,1494336906,17181,430548_1007,1,0
212170,1494412150,17181,430548_1007,1,0
733925,1494515078,17181,430548_1007,1,0
112031,1494517572,17181,430548_1007,1,0
1114233,1494117408,17181,430548_1007,1,0
89566,1494149631,17181,430548_1007,1,0
578378,1494388653,17181,430548_1007,1,0
923260,1494158994,17181,430548_1007,1,0
10361,1494252473,17181,430548_1007,0,1
1126165,1494122534,17181,430548_1007,1,0
363880,1494563909,17181,430548_1007,1,0
592060,1494331155,17181,430548_1007,1,0
776234,1494035688,17181,430548_1007,1,0
847873,1494690912,17181,430548_1007,1,0
1079882,1494682261,17181,430548_1007,1,0
619797,1494037376,17181,430539_1007,1,0
281523,1494162063,17181,430548_1007,1,0
800765,1494171080,17181,430539_1007,1,0
910424,1494410216,17181,430548_1007,1,0
273504,1494687358,17181,430548_1007,1,0
273504,1494161479,17181,430548_1007,0,1
415515,1494083354,17181,430548_1007,1,0
291683,1494325659,17181,430548_1007,1,0
84393,1494135477,17181,430548_1007,1,0
49222,1494463337,17181,430548_1007,1,0
1126165,1494376981,17181,430548_1007,1,0
1075783,1494583467,17181,430548_1007,1,0
1016980,1494145276,17181,430548_1007,1,0
452777,1494331208,17181,430548_1007,1,0
249806,1494070223,17181,430539_1007,1,0
90557,1494689894,17181,430548_1007,1,0
65289,1494218616,17181,430548_1007,1,0
866828,1494598115,17181,430548_1007,1,0
241434,1494154541,17181,430548_1007,1,0
296850,1494152496,17181,430548_1007,1,0
118271,1494304606,17181,430548_1007,1,0
889280,1494318269,17181,430548_1007,0,1
392027,1494148734,17181,430548_1007,1,0
65289,1494398191,17181,430548_1007,1,0
418330,1494233545,17181,430548_1007,1,0
206193,1494325402,17181,430548_1007,0,1
1041109,1494242457,17181,430548_1007,1,0
241473,1494656407,17181,430548_1007,1,0
549739,1494566076,17181,430548_1007,1,0
791721,1494158024,17181,430548_1007,1,0
339597,1494253669,17181,430548_1007,1,0
50809,1494127711,17181,430548_1007,1,0
620946,1494042721,17181,430548_1007,1,0
118271,1494049774,17181,430548_1007,0,1
65289,1494482365,17181,430548_1007,1,0
65289,1494492661,17181,430548_1007,1,0
84393,1494463533,17181,430548_1007,1,0
1007554,1494334745,17181,430548_1007,1,0
628858,1494475256,17181,430539_1007,1,0
292567,1494588042,17181,430548_1007,1,0
976042,1494040374,17181,430548_1007,1,0
327315,1494344072,17181,430548_1007,1,0
339692,1494066656,17181,430548_1007,1,0
122510,1494168595,17181,430548_1007,1,0
1070623,1494256324,17181,430539_1007,1,0
34437,1494077450,17181,430548_1007,1,0
597675,1494600064,17181,430548_1007,1,0
637969,1494687749,17181,430548_1007,1,0
217991,1494208303,17181,430548_1007,1,0
456592,1494486449,17181,430548_1007,1,0
1118608,1494255448,17181,430548_1007,1,0
512547,1494244568,17181,430548_1007,1,0
1070082,1494382978,17181,430548_1007,1,0
323903,1494509258,17181,430548_1007,1,0
220369,1494594073,17181,430548_1007,1,0
11843,1494229681,17181,430548_1007,1,0
323638,1494672419,17181,430548_1007,1,0
726039,1494159061,17181,430548_1007,1,0
78780,1494382962,17181,430548_1007,1,0
78780,1494556509,17181,430548_1007,1,0
11843,1494239752,17181,430548_1007,1,0
776234,1494506071,17181,430548_1007,1,0
456592,1494484552,17181,430548_1007,1,0
721716,1494066578,17181,430548_1007,1,0
369692,1494149714,17181,430548_1007,1,0
976042,1494289994,17181,430548_1007,1,0
222700,1494483575,17181,430548_1007,1,0
353139,1494170647,17181,430548_1007,1,0
424414,1494302941,17181,430548_1007,1,0
277627,1494165969,17181,430539_1007,1,0
1016980,1494588768,17181,430548_1007,1,0
752015,1494162417,17181,430548_1007,1,0
367118,1494573107,17181,430548_1007,1,0
731559,1494077082,17181,430548_1007,1,0
526522,1494306626,17181,430548_1007,1,0
16913,1494550352,17181,430548_1007,1,0
947642,1494327160,17181,430539_1007,1,0
1016980,1494318920,17181,430548_1007,1,0
239434,1494082324,17181,430548_1007,1,0
99871,1494675053,17181,430548_1007,1,0
807092,1494333235,17181,430548_1007,1,0
165984,1494400037,17181,430548_1007,1,0
268208,1494232728,17181,430548_1007,1,0
149913,1494633934,17181,430548_1007,1,0
149913,1494426419,17181,430548_1007,0,1
948244,1494322645,17181,430548_1007,1,0
470030,1494567580,17181,430548_1007,1,0
939254,1494595426,17181,430548_1007,1,0
1032337,1494497703,17181,430548_1007,1,0
948244,1494039990,17181,430548_1007,1,0
342540,1494658456,17181,430548_1007,1,0
452777,1494583853,17181,430548_1007,1,0
293542,1494336666,17181,430548_1007,1,0
859709,1494160640,17181,430548_1007,1,0
908969,1494516803,17181,430548_1007,1,0
971416,1494383509,17181,430548_1007,1,0
911783,1494149062,17181,430548_1007,1,0
798945,1494033853,17181,430548_1007,1,0
960912,1494156552,17181,430548_1007,1,0
969172,1494662323,17181,430539_1007,1,0
942193,1494516407,17181,430548_1007,1,0
40378,1494213986,17181,430548_1007,0,1
120866,1494596970,17181,430548_1007,1,0
911783,1494565556,17181,430548_1007,1,0
167914,1494128600,17181,430548_1007,1,0
354763,1494053924,17181,430548_1007,1,0
223824,1494238636,17181,430548_1007,1,0
118271,1494641576,17181,430548_1007,1,0
716002,1494248244,17181,430548_1007,1,0
309518,1494508259,17181,430548_1007,1,0
910173,1494646829,17181,430548_1007,1,0
632306,1494072437,17181,430548_1007,0,1
1075783,1494035384,17181,430548_1007,0,1
833779,1494149180,17181,430548_1007,1,0
43188,1494235685,17181,430548_1007,1,0
271354,1494430843,17181,430548_1007,1,0
30881,1494392633,17181,430548_1007,1,0
309518,1494224376,17181,430548_1007,1,0
749093,1494430632,17181,430548_1007,1,0
430004,1494067881,17181,430548_1007,1,0
118271,1494447316,17181,430548_1007,1,0
353035,1494155491,17181,430548_1007,1,0
1141318,1494335766,17181,430548_1007,1,0
156879,1494659959,17181,430548_1007,1,0
957966,1494142189,17181,430548_1007,1,0
249615,1494655130,17181,430548_1007,1,0
324826,1494041499,17181,430548_1007,1,0
198847,1494502611,17181,430548_1007,1,0
233582,1494235744,17181,430548_1007,1,0
999363,1494336970,17181,430548_1007,1,0
104768,1494304649,17181,430548_1007,1,0
233582,1494465157,17181,430548_1007,1,0
118271,1494470521,17181,430548_1007,0,1
667719,1494510851,17181,430548_1007,1,0
427568,1494151510,17181,430548_1007,1,0
118271,1494568918,17181,430548_1007,1,0
427568,1494334225,17181,430548_1007,1,0
969172,1494564929,17181,430539_1007,1,0
933080,1494318522,17181,430548_1007,1,0
518335,1494430334,17181,430548_1007,1,0
277848,1494172194,17181,430548_1007,1,0
233582,1494665864,17181,430548_1007,1,0
277848,1494258667,17181,430548_1007,1,0
658824,1494147750,17181,430548_1007,1,0
541247,1494338345,17181,430548_1007,1,0
386683,1494073567,17181,430548_1007,1,0
5742,1494335859,17181,430548_1007,1,0
5742,1494509700,17181,430548_1007,1,0
122063,1494042654,17181,430548_1007,1,0
400577,1494152126,17181,430548_1007,1,0
576826,1494063366,17181,430548_1007,1,0
923263,1494670368,17181,430539_1007,1,0
1088049,1494426735,17181,430548_1007,1,0
969172,1494420677,17181,430539_1007,1,0
122063,1494339233,17181,430548_1007,1,0
738238,1494552539,17181,430548_1007,0,1
1027702,1494252613,17181,430548_1007,1,0
443116,1494579668,17181,430548_1007,1,0
821347,1494225615,17181,430539_1007,1,0
1075783,1494401640,17181,430548_1007,1,0
132819,1494466624,17181,430548_1007,1,0
643589,1494493959,17181,430539_1007,1,0
997302,1494146666,17181,430548_1007,1,0
1032337,1494302590,17181,430548_1007,1,0
398659,1494341404,17181,430548_1007,1,0
173120,1494163187,17181,430548_1007,1,0
1083956,1494584979,17181,430548_1007,1,0
274418,1494084516,17181,430548_1007,1,0
782694,1494314180,17181,430548_1007,1,0
871678,1494640284,17181,430539_1007,1,0
657368,1494399921,17181,430548_1007,1,0
1066885,1494654326,17181,430548_1007,1,0
192396,1494431441,17181,430539_1007,1,0
118271,1494163274,17181,430548_1007,0,1
806499,1494402806,17181,430539_1007,1,0
1079882,1494239719,17181,430548_1007,1,0
756876,1494135405,17181,430548_1007,1,0
106777,1494031781,17181,430548_1007,1,0
8109,1494337682,17181,430548_1007,1,0
658155,1494688891,17181,430548_1007,1,0
1109102,1494639910,17181,430548_1007,1,0
918011,1494640958,17181,430548_1007,1,0
106777,1494325581,17181,430548_1007,1,0
749093,1494336997,17181,430548_1007,1,0
653840,1494043768,17181,430548_1007,1,0
552127,1494049399,17181,430548_1007,1,0
1107005,1494302661,17181,430548_1007,1,0
1004629,1494239862,17181,430548_1007,1,0
955410,1494665877,17181,430548_1007,1,0
952767,1494478018,17181,430548_1007,1,0
595850,1494670815,17181,430548_1007,1,0
749093,1494665574,17181,430548_1007,1,0
647548,1494340368,17181,430548_1007,1,0
1075783,1494221661,17181,430548_1007,1,0
498741,1494511289,17181,430548_1007,1,0
498741,1494686026,17181,430548_1007,1,0
167914,1494514047,17181,430548_1007,1,0
618721,1494428143,17181,430548_1007,1,0
112846,1494504961,17181,430548_1007,1,0
892251,1494043589,17181,430548_1007,1,0
132819,1494668132,17181,430548_1007,1,0
354573,1494510788,17181,430548_1007,1,0
418330,1494573588,17181,430548_1007,1,0
395495,1494251384,17181,430539_1007,1,0
166614,1494320303,17181,430548_1007,1,0
909390,1494335249,17181,430548_1007,1,0
14388,1494077547,17181,430548_1007,1,0
124402,1494312251,17181,430548_1007,1,0
179303,1494250095,17181,430548_1007,1,0
704853,1494274703,17181,430548_1007,1,0
103311,1494074779,17181,430548_1007,1,0
452469,1494052547,17181,430539_1007,1,0
472773,1494226263,17181,430548_1007,1,0
552836,1494337459,17181,430548_1007,1,0
1116612,1494669199,17181,430548_1007,1,0
620260,1494317606,17181,430548_1007,1,0
289286,1494561340,17181,430548_1007,0,1
630642,1494490338,17181,430548_1007,1,0
472773,1494420224,17181,430548_1007,1,0
455971,1494494391,17181,430548_1007,1,0
556676,1494577761,17181,430548_1007,1,0
472773,1494643020,17181,430548_1007,1,0
7937,1494411733,17181,430548_1007,1,0
552225,1494686620,17181,430548_1007,1,0
315022,1494051021,17181,430548_1007,1,0
1015127,1494572300,17181,430548_1007,1,0
737029,1494329998,17181,430548_1007,1,0
1136257,1494040533,17181,430548_1007,1,0
221242,1494689480,17181,430539_1007,1,0
452469,1494228562,17181,430539_1007,1,0
552836,1494083912,17181,430548_1007,1,0
424941,1494502719,17181,430539_1007,1,0
424459,1494084741,17181,430548_1007,1,0
179303,1494593313,17181,430548_1007,1,0
976042,1494563444,17181,430548_1007,1,0
280757,1494576984,17181,430548_1007,1,0
1007554,1494046462,17181,430548_1007,1,0
199583,1494146861,17181,430548_1007,1,0
1122869,1494031229,17181,430548_1007,1,0
1116653,1494502315,17181,430539_1007,1,0
620660,1494603466,17181,430539_1007,1,0
993544,1494509051,17181,430539_1007,1,0
353375,1494137447,17181,430548_1007,1,0
829124,1494681969,17181,430548_1007,1,0
423343,1494566221,17181,430548_1007,1,0
163539,1494080798,17181,430539_1007,1,0
862712,1494161552,17181,430548_1007,1,0
122510,1494653818,17181,430548_1007,1,0
764093,1494600012,17181,430548_1007,1,0
1043419,1494335693,17181,430548_1007,1,0
201501,1494558849,17181,430548_1007,1,0
391252,1494574267,17181,430548_1007,1,0
166940,1494644048,17181,430539_1007,1,0
648468,1494033571,17181,430548_1007,0,1
679958,1494653870,17181,430539_1007,1,0
821819,1494380711,17181,430548_1007,1,0
381085,1494648193,17181,430548_1007,1,0
260258,1494482811,17181,430548_1007,1,0
625088,1494341479,17181,430548_1007,1,0
913972,1494562714,17181,430548_1007,1,0
381085,1494424838,17181,430548_1007,1,0
1074088,1494573622,17181,430548_1007,1,0
1015127,1494231808,17181,430548_1007,0,1
260258,1494675123,17181,430548_1007,1,0
806499,1494388951,17181,430539_1007,1,0
13737,1494288282,17181,430539_1007,1,0
119561,1494158451,17181,430539_1007,1,0
383061,1494574038,17181,430548_1007,1,0
7937,1494155126,17181,430548_1007,0,1
930769,1494070297,17181,430548_1007,1,0
292566,1494423507,17181,430548_1007,1,0
758112,1494148070,17181,430548_1007,1,0
483618,1494413056,17181,430548_1007,1,0
797957,1494154736,17181,430548_1007,1,0
294457,1494339822,17181,430548_1007,1,0
612899,1494581791,17181,430548_1007,1,0
294457,1494044839,17181,430548_1007,1,0
481535,1494589043,17181,430548_1007,1,0
1023299,1494549688,17181,430548_1007,1,0
11843,1494156644,17181,430548_1007,1,0
