user,time_stamp,btag,cate,brand
510214,1493780752,pv,6432,105588
699875,1493820436,pv,6432,105588
699875,1493820101,pv,6432,105588
970455,1493779949,pv,4637,369573
689217,1493798464,pv,6281,155825
258075,1493816268,pv,6423,355618
379932,1493826007,fav,6423,355618
701897,1493760607,pv,6423,355618
701897,1493760608,pv,6423,355618
701897,1493760651,pv,6423,355618
701897,1493760603,pv,6423,355618
29484,1493745895,pv,6423,355618
379932,1493826001,pv,6423,355618
1017626,1493805470,pv,6423,355618
1017626,1493805466,pv,6423,355618
836051,1493786909,pv,6202,133892
602607,1493808449,pv,4267,184451
1047073,1493776368,pv,4267,184451
1047073,1493776333,pv,4267,184451
622873,1493765767,pv,4267,184451
25687,1493778502,pv,4267,184451
225672,1493801056,pv,9229,3014
1111848,1493745739,pv,6775,421263
722905,1493775376,pv,4282,88635
525186,1493777724,pv,7764,241229
253396,1493820861,pv,12390,209519
731429,1493769816,pv,4283,49322
882582,1493821236,pv,4283,49322
518616,1493821333,pv,5335,265211
162470,1493741203,pv,6410,103507
545613,1493787209,buy,6410,103507
545613,1493787320,buy,6410,103507
545613,1493786379,pv,6410,103507
545613,1493787027,pv,6410,103507
545613,1493787263,pv,6410,103507
545613,1493786592,pv,6410,103507
545613,1493786842,pv,6410,103507
1104326,1493744712,pv,6410,103507
211981,1493797605,pv,10805,148806
211981,1493798127,pv,10805,148806
211981,1493797593,pv,10805,148806
211981,1493798126,pv,10805,148806
211981,1493798106,pv,10805,148806
211981,1493797478,pv,10805,148806
211981,1493768665,pv,10805,148806
211981,1493768560,pv,10805,148806
211981,1493768534,pv,10805,148806
576805,1493780428,pv,10805,148806
576805,1493751586,pv,10805,148806
576805,1493752708,pv,10805,148806
576805,1493752711,pv,10805,148806
576805,1493780443,pv,10805,148806
211981,1493798156,buy,10805,148806
132934,1493776088,pv,5959,88095
132934,1493776022,pv,5959,88095
132934,1493776054,pv,5959,88095
132934,1493776145,pv,5959,88095
349219,1493787126,pv,6152,372551
737824,1493803902,pv,11486,220064
902563,1493783874,pv,11635,442035
1095797,1493790236,pv,2127,357313
296824,1493816229,pv,4520,318803
913181,1493793879,pv,4280,235358
22816,1493819638,pv,6433,127655
22816,1493819372,pv,6433,127655
22816,1493820288,pv,6433,127655
991718,1493779049,pv,366,168682
651525,1493819949,pv,9824,388876
842270,1493780652,pv,11635,136665
1017566,1493823335,pv,5289,25046
847650,1493816421,pv,6425,78538
315521,1493775428,pv,4834,73733
1102246,1493814857,pv,6300,143597
163947,1493826604,pv,7211,671
1114100,1493795654,pv,7211,671
741061,1493790399,pv,7211,671
1059622,1493822407,pv,7211,671
1059622,1493822330,pv,7211,671
553445,1493789334,pv,4292,28679
933974,1493791516,pv,4267,431651
169918,1493783343,pv,6404,351551
891517,1493787252,pv,3190,409177
1078191,1493811453,pv,3190,409177
294072,1493786534,pv,9017,87796
915880,1493763533,pv,6960,118105
915880,1493763497,pv,6960,118105
915880,1493763367,pv,6960,118105
669878,1493814214,pv,6960,118105
669878,1493811771,pv,6960,118105
669878,1493811787,pv,6960,118105
336420,1493765482,buy,6960,118105
669878,1493811862,cart,6960,118105
102536,1493778268,pv,6960,118105
102536,1493778297,pv,6960,118105
102536,1493778296,pv,6960,118105
102536,1493778294,pv,6960,118105
102536,1493778292,pv,6960,118105
102536,1493778280,pv,6960,118105
102536,1493778276,pv,6960,118105
102536,1493778262,pv,6960,118105
102536,1493778266,pv,6960,118105
336420,1493786243,pv,6960,118105
336420,1493786275,pv,6960,118105
336420,1493765475,pv,6960,118105
336420,1493765494,pv,6960,118105
336420,1493784328,pv,6960,118105
336420,1493785824,pv,6960,118105
1139399,1493784736,pv,6960,118105
648085,1493798068,pv,6850,427713
648085,1493798077,pv,6850,427713
648085,1493798114,pv,6850,427713
1066677,1493826811,cart,6850,427713
1066677,1493826711,pv,6850,427713
811178,1493813994,pv,4283,116234
913703,1493795360,pv,4283,116234
291472,1493788523,pv,9102,332678
291472,1493788603,pv,9102,332678
291472,1493788580,pv,9102,332678
291472,1493788478,pv,9102,332678
291472,1493788552,pv,9102,332678
291472,1493788493,pv,9102,332678
291472,1493788486,pv,9102,332678
291472,1493788544,pv,9102,332678
291472,1493788533,pv,9102,332678
291472,1493788559,pv,9102,332678
291472,1493788565,pv,9102,332678
904398,1493793339,pv,7339,95766
122174,1493816906,pv,6724,613
122174,1493816905,pv,6724,613
122174,1493816787,pv,6724,613
122174,1493816827,cart,6724,613
555652,1493792695,pv,552,126403
555652,1493792692,pv,552,126403
555652,1493792653,pv,552,126403
555652,1493792652,pv,552,126403
555652,1493792702,pv,552,126403
555652,1493792627,pv,552,126403
258883,1493824339,pv,4284,377031
36266,1493812445,pv,4284,377031
36266,1493811449,pv,4284,377031
36266,1493811453,pv,4284,377031
36266,1493812441,pv,4284,377031
36266,1493812406,pv,4284,377031
36266,1493812402,pv,4284,377031
36266,1493812390,pv,4284,377031
36266,1493811536,pv,4284,377031
36266,1493811510,pv,4284,377031
36266,1493811480,pv,4284,377031
36266,1493812376,pv,4284,377031
36266,1493811457,pv,4284,377031
36266,1493811470,pv,4284,377031
36266,1493823826,pv,4284,377031
36266,1493811448,pv,4284,377031
36266,1493823829,pv,4284,377031
36266,1493823831,pv,4284,377031
36266,1493823806,pv,4284,377031
36266,1493823811,pv,4284,377031
36266,1493823835,pv,4284,377031
36266,1493811438,pv,4284,377031
36266,1493823813,pv,4284,377031
36266,1493823817,pv,4284,377031
36266,1493823771,pv,4284,377031
36266,1493823775,pv,4284,377031
36266,1493811391,pv,4284,377031
36266,1493811462,pv,4284,377031
36266,1493811459,pv,4284,377031
36266,1493823777,pv,4284,377031
36266,1493823745,pv,4284,377031
36266,1493823741,pv,4284,377031
36266,1493823738,pv,4284,377031
36266,1493823734,pv,4284,377031
36266,1493823730,pv,4284,377031
36266,1493823727,pv,4284,377031
36266,1493823725,pv,4284,377031
36266,1493823801,pv,4284,377031
36266,1493823721,pv,4284,377031
36266,1493823836,pv,4284,377031
36266,1493823823,pv,4284,377031
36266,1493823857,pv,4284,377031
36266,1493823707,pv,4284,377031
36266,1493823703,pv,4284,377031
36266,1493823804,pv,4284,377031
36266,1493823780,pv,4284,377031
36266,1493823782,pv,4284,377031
36266,1493823790,pv,4284,377031
36266,1493823794,pv,4284,377031
36266,1493823795,pv,4284,377031
36266,1493811381,pv,4284,377031
36266,1493823838,pv,4284,377031
36266,1493811372,pv,4284,377031
36266,1493812442,pv,4284,377031
998634,1493788099,pv,4284,377031
998634,1493788006,pv,4284,377031
998634,1493788710,pv,4284,377031
998634,1493788150,pv,4284,377031
998634,1493788571,pv,4284,377031
998634,1493788578,pv,4284,377031
998634,1493788674,pv,4284,377031
998634,1493789620,pv,4284,377031
5731,1493788635,pv,4284,377031
998634,1493788109,pv,4284,377031
998634,1493788107,pv,4284,377031
998634,1493788110,pv,4284,377031
998634,1493788113,pv,4284,377031
998634,1493788115,pv,4284,377031
998634,1493788116,pv,4284,377031
998634,1493788118,pv,4284,377031
998634,1493788127,pv,4284,377031
998634,1493788134,pv,4284,377031
998634,1493788105,pv,4284,377031
998634,1493788104,pv,4284,377031
998634,1493788103,pv,4284,377031
998634,1493788102,pv,4284,377031
998634,1493788095,pv,4284,377031
139003,1493788378,pv,4284,377031
249137,1493779042,fav,4284,377031
179220,1493769985,pv,4284,377031
963337,1493741851,pv,4284,377031
385458,1493741761,pv,4284,377031
385458,1493741810,pv,4284,377031
385458,1493741796,pv,4284,377031
385458,1493741807,pv,4284,377031
385458,1493741745,pv,4284,377031
385458,1493741806,pv,4284,377031
385458,1493741751,pv,4284,377031
385458,1493741768,pv,4284,377031
9933,1493781220,pv,4284,377031
924552,1493776628,pv,4284,377031
592772,1493787927,pv,4284,377031
127026,1493742084,pv,4284,377031
127026,1493742092,pv,4284,377031
127026,1493742089,pv,4284,377031
998634,1493788710,cart,4284,377031
227086,1493786038,pv,4284,377031
546984,1493742175,pv,4284,377031
546984,1493742179,pv,4284,377031
546984,1493742185,pv,4284,377031
546984,1493742196,pv,4284,377031
546984,1493742190,pv,4284,377031
546984,1493742200,pv,4284,377031
534874,1493762973,pv,4284,377031
534874,1493763022,pv,4284,377031
534874,1493763019,pv,4284,377031
534874,1493763018,pv,4284,377031
534874,1493763033,pv,4284,377031
534874,1493763032,pv,4284,377031
534874,1493763013,pv,4284,377031
534874,1493763009,pv,4284,377031
534874,1493763007,pv,4284,377031
534874,1493763003,pv,4284,377031
534874,1493763000,pv,4284,377031
534874,1493762996,pv,4284,377031
534874,1493762992,pv,4284,377031
534874,1493762977,pv,4284,377031
534874,1493762990,pv,4284,377031
534874,1493763030,pv,4284,377031
534874,1493762986,pv,4284,377031
534874,1493762984,pv,4284,377031
534874,1493763027,pv,4284,377031
534874,1493763024,pv,4284,377031
534874,1493762982,pv,4284,377031
550597,1493803705,pv,4284,377031
550597,1493803703,pv,4284,377031
550597,1493803697,pv,4284,377031
550597,1493803701,pv,4284,377031
550597,1493803709,pv,4284,377031
550597,1493803694,pv,4284,377031
514885,1493800074,pv,4284,377031
514885,1493800052,pv,4284,377031
644438,1493743658,pv,4284,377031
530557,1493788938,pv,4284,377031
249137,1493779043,pv,4284,377031
249137,1493779008,pv,4284,377031
249137,1493779050,pv,4284,377031
249137,1493779093,pv,4284,377031
249137,1493779102,pv,4284,377031
249137,1493779107,pv,4284,377031
249137,1493778214,pv,4284,377031
740620,1493804224,pv,6185,301147
1069774,1493748584,pv,2090,270538
1069774,1493748518,pv,2090,270538
700236,1493755976,pv,7233,6802
776559,1493811359,pv,4267,417576
215721,1493817879,pv,12312,160582
940939,1493768476,pv,4520,395821
58399,1493817174,pv,1535,223672
810901,1493820954,pv,6136,397556
816065,1493792683,pv,423,54982
816065,1493824763,pv,423,54982
816065,1493792794,pv,423,54982
816065,1493824898,pv,423,54982
658129,1493801094,pv,6180,77625
658129,1493801111,buy,6180,77625
447126,1493796532,pv,6180,77625
447126,1493796547,pv,6180,77625
525872,1493740814,pv,6180,77625
525872,1493740830,pv,6180,77625
995387,1493817899,fav,11844,412375
995387,1493818777,pv,11844,412375
995387,1493817894,pv,11844,412375
688565,1493806555,pv,6254,13858
688565,1493806575,pv,6254,13858
33496,1493758722,pv,5760,290089
371123,1493818169,pv,5472,266971
362939,1493811659,pv,5472,266971
551028,1493800135,pv,5472,266971
178489,1493797051,pv,4505,163261
301092,1493778090,pv,4279,95766
654349,1493818101,fav,4279,95766
368699,1493810273,pv,4279,95766
515245,1493812187,pv,4279,95766
515245,1493812181,pv,4279,95766
515245,1493812104,pv,4279,95766
515245,1493812133,pv,4279,95766
515245,1493812208,pv,4279,95766
515245,1493812149,pv,4279,95766
515245,1493812145,pv,4279,95766
515245,1493812102,pv,4279,95766
515245,1493812205,pv,4279,95766
515245,1493812155,pv,4279,95766
515245,1493812207,pv,4279,95766
515245,1493812123,pv,4279,95766
515245,1493812203,pv,4279,95766
515245,1493812115,pv,4279,95766
515245,1493812112,pv,4279,95766
515245,1493812199,pv,4279,95766
515245,1493812108,pv,4279,95766
226100,1493791058,pv,4279,95766
1075815,1493819521,pv,4279,95766
206313,1493764863,pv,4279,95766
206313,1493764872,pv,4279,95766
206313,1493764884,pv,4279,95766
1096793,1493801194,pv,4279,95766
654349,1493824819,pv,4279,95766
654349,1493825030,pv,4279,95766
654349,1493824998,pv,4279,95766
306486,1493819308,pv,4279,95766
1016243,1493820127,pv,6510,159274
519781,1493778226,pv,6510,159274
730261,1493817946,pv,7654,309793
730261,1493818155,pv,7654,309793
730261,1493818254,pv,7654,309793
730261,1493818429,pv,7654,309793
730261,1493818451,pv,7654,309793
730261,1493818453,pv,7654,309793
730261,1493818491,pv,7654,309793
730261,1493817909,pv,7654,309793
730261,1493818151,pv,7654,309793
730261,1493818551,buy,7654,309793
335515,1493789182,pv,6423,111409
1118870,1493815170,pv,6423,111409
984845,1493826678,pv,6423,111409
984845,1493826323,pv,6423,111409
204625,1493770870,pv,6423,111409
864223,1493741725,pv,6423,111409
195163,1493827040,pv,6423,111409
864373,1493773950,pv,6423,111409
278032,1493823185,pv,6423,111409
278032,1493823164,pv,6423,111409
725841,1493825162,pv,6423,111409
609100,1493796530,pv,6423,111409
609100,1493796514,pv,6423,111409
609100,1493796518,pv,6423,111409
225296,1493800392,pv,6423,111409
510158,1493788188,pv,6423,111409
1020571,1493775054,pv,6423,111409
609100,1493796531,fav,6423,111409
223623,1493789890,pv,6423,111409
298457,1493803081,pv,7277,422791
494526,1493776602,pv,7277,422791
499939,1493766592,pv,7277,422791
622405,1493767852,pv,4316,74551
622405,1493768475,pv,4316,74551
622405,1493767874,pv,4316,74551
622405,1493767862,pv,4316,74551
825251,1493810047,pv,4798,70352
825251,1493810076,pv,4798,70352
825251,1493810063,pv,4798,70352
825251,1493810296,pv,4798,70352
825251,1493810219,pv,4798,70352
825251,1493810230,pv,4798,70352
825251,1493810232,pv,4798,70352
825251,1493810101,pv,4798,70352
915296,1493785947,pv,11195,283028
649472,1493786286,pv,11195,283028
649472,1493785847,pv,11195,283028
649472,1493785873,pv,11195,283028
649472,1493785888,pv,11195,283028
649472,1493785899,pv,11195,283028
649472,1493785917,pv,11195,283028
63921,1493745051,cart,6185,457928
63921,1493745058,pv,6185,457928
63921,1493744991,pv,6185,457928
63921,1493745117,pv,6185,457928
63921,1493744973,pv,6185,457928
63921,1493744985,pv,6185,457928
63921,1493745090,pv,6185,457928
1012775,1493801162,pv,12371,283681
1041678,1493796382,buy,2645,358567
1041678,1493796486,pv,2645,358567
1041678,1493796350,pv,2645,358567
274557,1493791519,pv,6955,282375
822879,1493823672,pv,6423,124920
840786,1493781154,pv,5178,360175
793327,1493743288,pv,5954,71570
851040,1493804818,pv,5954,71570
966520,1493815202,pv,5954,71570
898882,1493826298,pv,6300,271077
898882,1493826300,pv,6300,271077
593206,1493826995,pv,5945,112683
332508,1493796370,pv,4283,389719
415828,1493797844,pv,4374,366530
824446,1493821711,pv,4505,83700
824446,1493821670,pv,4505,83700
458615,1493813280,pv,4520,404880
61213,1493776297,pv,4520,404880
297430,1493808909,cart,6423,104120
297430,1493808900,pv,6423,104120
277659,1493796996,pv,6421,33919
277659,1493796995,pv,6421,33919
710594,1493803757,pv,6142,44311
976302,1493796965,pv,4280,117898
371332,1493821562,pv,6794,220505
299460,1493743893,pv,6794,220505
88424,1493819850,buy,12422,370203
291793,1493795763,pv,6806,51854
341937,1493818144,pv,4280,64131
190764,1493750274,pv,6332,12869
587009,1493801081,pv,5335,372532
816883,1493782738,pv,1101,6855
853845,1493817435,pv,7214,282597
63613,1493771819,pv,7214,282597
45008,1493775656,pv,7214,282597
236148,1493807834,pv,4625,29284
236148,1493807853,pv,4625,29284
782422,1493798282,pv,4628,67870
782422,1493798256,pv,4628,67870
769194,1493769804,pv,6055,12244
324050,1493779777,pv,6055,12244
324050,1493819837,pv,6055,12244
832559,1493741678,pv,6055,12244
250878,1493809165,pv,6055,12244
583223,1493820884,pv,6055,12244
129080,1493783373,pv,6055,12244
129080,1493783405,pv,6055,12244
129080,1493783322,pv,6055,12244
129080,1493783406,pv,6055,12244
129080,1493783346,pv,6055,12244
738240,1493813463,pv,6055,12244
349152,1493795443,pv,6055,12244
845756,1493758655,pv,6710,97700
150446,1493807033,pv,7889,321729
150446,1493807028,pv,7889,321729
150446,1493807032,pv,7889,321729
659193,1493782707,pv,6428,10300
659193,1493782704,pv,6428,10300
659193,1493782163,pv,6428,10300
896479,1493793356,pv,4517,242108
723817,1493798335,pv,4517,242108
723817,1493798389,pv,4517,242108
723817,1493798430,pv,4517,242108
723817,1493807947,pv,4517,242108
723817,1493807953,pv,4517,242108
723817,1493812129,pv,4517,242108
723817,1493808085,pv,4517,242108
723817,1493812128,pv,4517,242108
222520,1493798912,cart,4517,242108
618027,1493806149,pv,4517,242108
222520,1493798831,pv,4517,242108
447341,1493740818,pv,4517,242108
444096,1493772178,pv,4517,242108
454345,1493799287,pv,5190,422900
454345,1493799271,pv,5190,422900
213731,1493788493,pv,5190,422900
213731,1493788491,pv,5190,422900
213731,1493788500,pv,5190,422900
1108470,1493808204,pv,5190,422900
1108470,1493809672,pv,5190,422900
1108470,1493808203,pv,5190,422900
1108470,1493808196,pv,5190,422900
1108470,1493809663,pv,5190,422900
1108470,1493809659,pv,5190,422900
1108470,1493809629,pv,5190,422900
147616,1493785670,pv,5190,422900
608259,1493744203,pv,5190,422900
176026,1493749198,pv,5190,422900
176026,1493749184,pv,5190,422900
20342,1493806175,buy,5190,422900
360767,1493802226,pv,5190,422900
871347,1493743211,pv,5190,422900
871347,1493743241,pv,5190,422900
20342,1493806186,pv,5190,422900
20342,1493806185,pv,5190,422900
20342,1493806131,pv,5190,422900
20342,1493806138,pv,5190,422900
20342,1493806154,pv,5190,422900
20342,1493806184,pv,5190,422900
454345,1493799271,buy,5190,422900
352008,1493815692,pv,5190,422900
576197,1493801554,pv,4301,114890
1108411,1493783263,pv,4301,114890
565227,1493819867,pv,4301,114890
899580,1493806826,pv,4301,114890
899580,1493806830,pv,4301,114890
970758,1493806302,pv,4301,114890
1122643,1493794777,pv,5945,185
925165,1493779133,buy,6340,135546
925165,1493779124,pv,6340,135546
320948,1493774774,pv,6814,384433
483471,1493821625,pv,6814,384433
181772,1493769078,pv,6814,384433
740144,1493786277,pv,6814,384433
398149,1493800840,pv,6814,384433
398149,1493800783,pv,6814,384433
398149,1493800833,pv,6814,384433
398149,1493800803,pv,6814,384433
398149,1493801049,pv,6814,384433
398149,1493800951,pv,6814,384433
398149,1493800916,pv,6814,384433
398149,1493800874,pv,6814,384433
398149,1493800857,pv,6814,384433
398149,1493800845,pv,6814,384433
398149,1493800900,pv,6814,384433
398149,1493800841,pv,6814,384433
398149,1493800891,pv,6814,384433
92526,1493809763,pv,6814,384433
92526,1493809677,pv,6814,384433
398149,1493801125,cart,6814,384433
92785,1493812245,pv,6040,139106
164554,1493756216,pv,6040,139106
1027080,1493819630,pv,6040,139106
581701,1493805357,pv,6040,139106
347455,1493817447,pv,6040,139106
99836,1493797376,pv,6040,139106
17637,1493816093,pv,6040,139106
944707,1493771416,pv,6040,139106
944707,1493771410,pv,6040,139106
944707,1493771438,pv,6040,139106
1038921,1493802989,pv,877,361059
1038921,1493802932,pv,877,361059
1038921,1493802838,pv,877,361059
1038921,1493802939,pv,877,361059
1038921,1493803048,cart,877,361059
52831,1493818326,pv,6281,110058
948749,1493783673,pv,6578,190197
973209,1493805138,pv,6578,190197
595614,1493820859,pv,6578,190197
164377,1493794286,pv,6578,190197
312674,1493795721,pv,6578,190197
745536,1493810652,pv,6578,190197
706651,1493798784,pv,6578,190197
812649,1493775393,pv,6578,190197
1049207,1493771599,pv,6578,190197
742075,1493825342,pv,6578,190197
175937,1493779695,pv,4521,177503
898953,1493778751,pv,6412,114210
898953,1493778582,pv,6412,114210
898953,1493778755,pv,6412,114210
898953,1493778921,pv,6412,114210
898953,1493778601,pv,6412,114210
898953,1493778435,pv,6412,114210
898953,1493778608,pv,6412,114210
898953,1493778746,pv,6412,114210
898953,1493778446,pv,6412,114210
897785,1493794933,pv,11992,174129
897785,1493794941,pv,11992,174129
803624,1493815345,pv,10841,300311
803624,1493815271,pv,10841,300311
719758,1493818422,pv,4279,271435
719758,1493818585,pv,4279,271435
309786,1493795702,pv,6617,53012
903231,1493777628,pv,6617,53012
806918,1493777589,pv,6405,44616
34681,1493795248,pv,1502,211169
795257,1493822349,pv,2628,77143
1003671,1493773917,pv,2628,77143
985766,1493773876,pv,6502,128263
985766,1493773556,pv,6502,128263
74225,1493787569,pv,6338,270767
74225,1493787568,pv,6338,270767
74225,1493787566,pv,6338,270767
360674,1493813142,pv,6338,270767
879742,1493764859,pv,6338,270767
404942,1493823607,pv,839,80080
404942,1493823618,pv,839,80080
404942,1493823619,pv,839,80080
404942,1493824144,pv,839,80080
404942,1493824307,pv,839,80080
404942,1493823545,pv,839,80080
404942,1493823554,pv,839,80080
404942,1493823570,pv,839,80080
404942,1493823575,pv,839,80080
404942,1493823588,pv,839,80080
404942,1493823590,pv,839,80080
404942,1493823599,pv,839,80080
381697,1493816744,fav,4283,163121
381697,1493816977,pv,4283,163121
381697,1493817188,pv,4283,163121
381697,1493816708,pv,4283,163121
302830,1493819149,pv,261,455924
302830,1493819161,pv,261,455924
1025204,1493757320,pv,6139,415622
527651,1493770251,pv,6181,224985
527651,1493770373,pv,6181,224985
815681,1493753397,pv,366,346333
815681,1493753429,pv,366,346333
41572,1493814573,pv,366,346333
994023,1493783122,pv,7,179370
1086125,1493800571,pv,7,179370
1086125,1493721118,pv,7,179370
1086125,1493721076,pv,7,179370
872259,1493787043,pv,4280,146115
872259,1493779408,pv,4280,146115
872259,1493779422,pv,4280,146115
872259,1493779424,pv,4280,146115
872259,1493779425,pv,4280,146115
872259,1493814064,pv,4280,146115
872259,1493786915,pv,4280,146115
872259,1493788387,pv,4280,146115
872259,1493788294,pv,4280,146115
872259,1493788250,pv,4280,146115
872259,1493787704,pv,4280,146115
872259,1493787077,pv,4280,146115
872259,1493787059,pv,4280,146115
872259,1493787052,pv,4280,146115
872259,1493788287,buy,4280,146115
92610,1493801667,pv,12423,460170
829752,1493821196,pv,6105,109843
993766,1493802742,fav,2166,249268
530135,1493777747,pv,2166,249268
993766,1493802734,pv,2166,249268
703985,1493796296,pv,2166,249268
140158,1493776606,pv,2166,249268
964257,1493804397,pv,2166,249268
964257,1493804737,pv,2166,249268
172391,1493812044,pv,8922,238295
508739,1493778257,pv,8922,238295
1019535,1493786563,pv,8922,238295
1019535,1493786553,pv,8922,238295
1019535,1493786536,pv,8922,238295
934018,1493813113,pv,8922,238295
472891,1493791368,pv,8922,238295
94999,1493788033,pv,8922,238295
372369,1493743658,pv,8922,238295
372369,1493743711,pv,8922,238295
372369,1493743684,pv,8922,238295
279303,1493743717,pv,8922,238295
469037,1493817922,pv,8922,238295
297502,1493752206,pv,8922,238295
689650,1493823977,pv,8922,238295
489793,1493811109,pv,8922,238295
722897,1493761779,pv,8922,238295
877370,1493826912,pv,8922,238295
578875,1493778970,pv,8922,238295
347359,1493802471,pv,8922,238295
879966,1493813034,pv,8922,238295
596135,1493778508,pv,8922,238295
43219,1493786351,pv,8922,238295
993249,1493775426,pv,8922,238295
1009780,1493824844,pv,8922,238295
575813,1493765078,pv,8922,238295
436200,1493819121,pv,8922,238295
51320,1493770410,pv,8922,238295
753868,1493815790,pv,8922,238295
694485,1493771612,pv,8922,238295
694485,1493771647,pv,8922,238295
694485,1493771648,pv,8922,238295
694485,1493771649,pv,8922,238295
694485,1493771606,pv,8922,238295
412184,1493823857,pv,8922,238295
909626,1493797627,pv,5946,269738
909626,1493797557,pv,5946,269738
909626,1493797556,pv,5946,269738
909626,1493797554,pv,5946,269738
623543,1493795470,pv,5946,269738
533809,1493777317,pv,5946,269738
810603,1493814565,pv,5946,269738
421265,1493801557,pv,5946,269738
746748,1493812537,pv,5946,269738
1130056,1493786068,pv,5946,269738
1130056,1493786074,pv,5946,269738
119073,1493787221,pv,5946,269738
119073,1493787227,pv,5946,269738
119073,1493787217,pv,5946,269738
1003459,1493808636,pv,5946,269738
1003459,1493808603,pv,5946,269738
622878,1493823390,pv,4301,447236
449702,1493764471,pv,5959,435634
847691,1493796001,pv,6424,116993
1078159,1493809057,pv,10856,8732
1078159,1493809068,cart,10856,8732
647867,1493819905,pv,6339,12869
900113,1493804323,pv,1243,95766
291357,1493820747,pv,6806,122813
291357,1493820756,pv,6806,122813
291357,1493820771,pv,6806,122813
291357,1493820744,pv,6806,122813
291357,1493820772,pv,6806,122813
702276,1493800594,cart,4786,101083
702276,1493800576,pv,4786,101083
702276,1493800688,pv,4786,101083
874534,1493785064,pv,1624,249192
930991,1493818160,pv,6341,453438
930991,1493818130,pv,6341,453438
784251,1493740985,pv,6341,453438
784251,1493740966,pv,6341,453438
784251,1493740971,pv,6341,453438
311983,1493806280,pv,6341,453438
173900,1493777568,pv,6341,453438
51780,1493802105,pv,6341,453438
190523,1493819299,pv,4284,171807
190523,1493818848,pv,4284,171807
190523,1493819279,pv,4284,171807
155948,1493824839,pv,6341,130641
31543,1493801070,pv,6341,130641
616125,1493774872,pv,6341,130641
961234,1493767680,pv,6341,130641
908746,1493805545,pv,6341,130641
908746,1493805511,pv,6341,130641
889017,1493811382,pv,6341,130641
889017,1493811404,pv,6341,130641
909699,1493789412,pv,5865,157767
909699,1493789348,pv,5865,157767
909699,1493789346,pv,5865,157767
909699,1493789363,pv,5865,157767
909699,1493789327,pv,5865,157767
909699,1493789342,pv,5865,157767
864152,1493796275,pv,5865,157767
909699,1493789342,fav,5865,157767
717663,1493812190,pv,7861,18445
717663,1493812235,pv,7861,18445
717663,1493812184,pv,7861,18445
22653,1493804126,pv,7861,18445
22653,1493802928,pv,7861,18445
59786,1493787311,pv,392,12960
59786,1493787350,pv,392,12960
59786,1493787352,pv,392,12960
59786,1493787400,pv,392,12960
59786,1493787415,pv,392,12960
59786,1493787527,pv,392,12960
59786,1493787199,pv,392,12960
59786,1493787287,pv,392,12960
59786,1493787298,pv,392,12960
629707,1493800822,pv,4279,201443
8458,1493819183,pv,6261,246138
185285,1493820050,pv,6803,195036
422774,1493817206,pv,6803,195036
1008841,1493790193,pv,6711,237579
1011508,1493818304,pv,7208,271162
970807,1493817973,pv,990,274822
355193,1493817496,pv,2210,256210
120709,1493788019,buy,2210,256210
259371,1493745053,pv,2210,256210
907746,1493781055,pv,4853,74940
907746,1493808255,pv,4853,74940
907746,1493788419,pv,4853,74940
907746,1493788391,pv,4853,74940
907746,1493788386,pv,4853,74940
907746,1493788379,pv,4853,74940
907746,1493788374,pv,4853,74940
907746,1493788274,pv,4853,74940
907746,1493788268,pv,4853,74940
907746,1493788260,pv,4853,74940
907746,1493788256,pv,4853,74940
907746,1493779097,pv,4853,74940
907746,1493779065,pv,4853,74940
907746,1493779058,pv,4853,74940
907746,1493779052,pv,4853,74940
907746,1493779046,pv,4853,74940
907746,1493779040,pv,4853,74940
907746,1493779037,pv,4853,74940
850832,1493826378,pv,4853,74940
783314,1493824705,pv,4853,74940
907746,1493779093,buy,4853,74940
1038194,1493782183,pv,6185,371380
109587,1493813874,pv,9493,353787
1019164,1493787647,pv,6421,319087
34100,1493788116,fav,6421,319087
1113136,1493810045,fav,6421,319087
1113136,1493810034,pv,6421,319087
1113136,1493810044,pv,6421,319087
560653,1493807110,pv,6421,319087
182140,1493802422,pv,6421,319087
34100,1493788117,pv,6421,319087
353251,1493776156,pv,6421,319087
619297,1493773969,pv,5472,284781
366549,1493786297,pv,7339,247070
505664,1493819157,pv,4531,282691
179351,1493780821,pv,6423,88267
179351,1493780774,pv,6423,88267
81457,1493809161,pv,6421,338715
582489,1493810250,pv,201,415432
582489,1493810274,pv,201,415432
582489,1493810216,pv,201,415432
582489,1493810247,fav,201,415432
596119,1493795722,pv,4295,352548
596119,1493795889,pv,4295,352548
869984,1493817936,pv,12158,212490
869984,1493817925,pv,12158,212490
7913,1493781182,pv,12158,212490
7913,1493781171,pv,12158,212490
7913,1493780804,pv,12158,212490
7913,1493781048,pv,12158,212490
287067,1493819138,pv,12158,212490
479667,1493789250,pv,12158,212490
479667,1493789267,pv,12158,212490
7913,1493781155,buy,12158,212490
481733,1493819441,pv,12158,212490
481733,1493819446,pv,12158,212490
481733,1493819451,pv,12158,212490
415375,1493800225,pv,12158,212490
691260,1493797859,pv,12158,212490
691260,1493797860,pv,12158,212490
1098249,1493803451,buy,12158,212490
702396,1493788451,pv,12158,212490
702396,1493788899,pv,12158,212490
1064216,1493820611,pv,12158,212490
1064216,1493820632,pv,12158,212490
1064216,1493820655,pv,12158,212490
1064216,1493820684,pv,12158,212490
1030886,1493824169,pv,12158,212490
